season,club_code,week,game_type,depth_team,last_name,first_name,football_name,formation,gsis_id,jersey_number,position,elias_id,depth_position,full_name
2019,ATL,2.0,REG,1,Campbell,De'Vondre,De'Vondre,Defense,00-0032401,59,ILB,CAM227922,LB,De'Vondre Campbell
2019,ATL,2.0,REG,3,Riley,Duke,Duke,Defense,00-0033549,45,ILB,RIL146648,LB,Duke Riley
2019,ATL,2.0,REG,1,Jones,Quintorris,Julio,Offense,00-0027944,80,WR,JON640315,WR,Julio Jones
2019,ATL,2.0,REG,1,McGary,Kaleb,Kaleb,Offense,00-0035235,76,T,MCG037471,RT,Kaleb McGary
2019,ATL,2.0,REG,2,Schweitzer,Weston,Wes,Offense,00-0032432,71,G,SCH821050,C,Wes Schweitzer
2019,ATL,2.0,REG,2,Brown,Jamon,Jamon,Offense,00-0032244,66,G,BRO485991,LG,Jamon Brown
2019,ATL,2.0,REG,3,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2019,ATL,2.0,REG,3,Miller,Jordan,Jordan,Defense,00-0035285,32,CB,MIL373762,CB,Jordan Miller
2019,ATL,2.0,REG,2,Neasman,Sharrod,Sharrod,Defense,00-0032592,35,CB,NEA752713,S,Sharrod Neasman
2019,ATL,2.0,REG,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,P,Matt Bosher
2019,ATL,2.0,REG,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,H,Matt Bosher
2019,ATL,2.0,REG,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,KOS,Matt Bosher
2019,ATL,2.0,REG,1,Barner,Kenjon,Kenjon,Special Teams,00-0030465,38,RB,BAR236353,KR,Kenjon Barner
2019,ATL,2.0,REG,1,Barner,Kenjon,Kenjon,Special Teams,00-0030465,38,RB,BAR236353,PR,Kenjon Barner
2019,ATL,2.0,REG,3,Gage,Russell,Russell,Offense,00-0034411,3,WR,GAG130654,WR,Russell Gage
2019,ATL,2.0,REG,1,Matthews,Jacob,Jake,Offense,00-0031279,70,T,MAT565555,LT,Jake Matthews
2019,ATL,2.0,REG,2,Stocker,Lucas,Luke,Offense,00-0028042,35,TE,STO088140,TE,Luke Stocker
2019,ATL,2.0,REG,1,Sanu,Mohamed,Mohamed,Offense,00-0029632,16,WR,SAN808447,WR,Mohamed Sanu
2019,ATL,2.0,REG,3,Barner,Kenjon,Kenjon,Offense,00-0030465,38,RB,BAR236353,RB,Kenjon Barner
2019,ATL,2.0,REG,1,Ryan,Matthew,Matt,Offense,00-0026143,2,QB,RYA238179,QB,Matt Ryan
2019,ATL,2.0,REG,2,Ridley,Calvin,Calvin,Offense,00-0034837,0,WR,RID652384,WR,Calvin Ridley
2019,ATL,2.0,REG,1,Lindstrom,Christopher,Chris,Offense,00-0035630,63,G,LIN451080,RG,Chris Lindstrom
2019,ATL,2.0,REG,1,Carpenter,James,James,Offense,00-0027963,77,G,CAR302544,LG,James Carpenter
2019,ATL,2.0,REG,2,Smith,Romarius,Ito,Offense,00-0034378,43,RB,SMI342780,RB,Ito Smith
2019,ATL,2.0,REG,3,Ollison,Qadree,Qadree,Offense,00-0035273,41,RB,OLL415291,"
    ",Qadree Ollison
2019,ATL,2.0,REG,1,McKinley,Takkarist,Takkarist,Defense,00-0033540,59,DE,MCK405174,DE,Takkarist McKinley
2019,ATL,2.0,REG,1,Davison,Tyeler,Tyeler,Defense,00-0031947,90,DT,DAV822084,DT,Tyeler Davison
2019,ATL,2.0,REG,2,Cominsky,John,John,Defense,00-0035265,79,DE,COM275428,DE,John Cominsky
2019,ATL,2.0,REG,2,Grace,Jermaine,Jermaine,Defense,00-0033242,48,OLB,GRA042360,LB,Jermaine Grace
2019,ATL,2.0,REG,2,Kazee,Damontae,Damontae,Defense,00-0033512,23,SS,KAZ186981,CB,Damontae Kazee
2019,ATL,2.0,REG,2,Wreh-Wilson,Blidi,Blidi,Defense,00-0030541,36,CB,WRE233874,CB,Blidi Wreh-Wilson
2019,ATL,2.0,REG,2,Clayborn,Adrian,Adrian,Defense,00-0027958,94,DE,CLA770145,DE,Adrian Clayborn
2019,ATL,2.0,REG,1,Bailey,Allen,Allen,Defense,00-0028024,93,DE,BAI026169,DE,Allen Bailey
2019,ATL,2.0,REG,1,Beasley,Victor,Vic,Defense,00-0032240,51,OLB,BEA528276,DE,Vic Beasley
2019,ATL,2.0,REG,3,Sheffield,Kendall,Kendall,Defense,00-0035255,36,CB,SHE192172,CB,Kendall Sheffield
2019,ATL,2.0,REG,1,Neal,Keanu,Keanu,Defense,00-0032382,31,FS,NEA222964,S,Keanu Neal
2019,ATL,2.0,REG,2,Ishmael,Kemal,Kemal,Defense,00-0030427,36,SS,ISH415291,S,Kemal Ishmael
2019,ATL,3.0,REG,2,Sambrailo,Tyler,Ty,Offense,00-0032147,70,T,SAM009394,RT,Ty Sambrailo
2019,ATL,3.0,REG,1,Hooper,Austin,Austin,Offense,00-0032392,81,TE,HOO570770,TE,Austin Hooper
2019,ATL,3.0,REG,3,Graham,Jaeden,Jaeden,Offense,00-0034788,87,TE,GRA199272,TE,Jaeden Graham
2019,ATL,3.0,REG,1,Ryan,Matthew,Matt,Offense,00-0026143,2,QB,RYA238179,QB,Matt Ryan
2019,ATL,3.0,REG,2,Schaub,Matt,Matt,Offense,00-0022787,8,QB,SCH085186,QB,Matt Schaub
2019,ATL,3.0,REG,1,Freeman,Devonta,Devonta,Offense,00-0031285,33,RB,FRE174508,RB,Devonta Freeman
2019,ATL,3.0,REG,1,Smith,Alton,Keith,Offense,00-0030968,40,FB,SMI449995,FB,Keith Smith
2019,ATL,3.0,REG,1,Jarrett,Grady,Grady,Defense,00-0031583,97,DT,JAR254349,DT,Grady Jarrett
2019,ATL,3.0,REG,2,Oluokun,Foyesade,Foyesade,Defense,00-0034413,23,ILB,OLU474619,LB,Foyesade Oluokun
2019,ATL,3.0,REG,1,Jones,Deion,Deion,Defense,00-0032388,45,ILB,JON233279,LB,Deion Jones
2019,ATL,3.0,REG,1,Oliver,Muhammad,Isaiah,Defense,00-0034357,26,CB,OLI431868,CB,Isaiah Oliver
2019,ATL,3.0,REG,1,Trufant,Desmond,Desmond,Defense,00-0030562,10,CB,TRU381665,CB,Desmond Trufant
2019,ATL,3.0,REG,1,Allen,Ricardo,Ricardo,Defense,00-0031181,37,SS,ALL641418,S,Ricardo Allen
2019,ATL,3.0,REG,1,Harris,Josh,Josh,Special Teams,00-0028845,47,LS,HAR000002,LS,Josh Harris
2019,ATL,3.0,REG,3,Sheffield,Kendall,Kendall,Defense,00-0035255,36,CB,SHE192172,CB,Kendall Sheffield
2019,ATL,3.0,REG,1,Neal,Keanu,Keanu,Defense,00-0032382,31,FS,NEA222964,S,Keanu Neal
2019,ATL,3.0,REG,2,Ishmael,Kemal,Kemal,Defense,00-0030427,36,SS,ISH415291,S,Kemal Ishmael
2019,ATL,3.0,REG,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,H,Matt Bosher
2019,ATL,3.0,REG,1,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,P,Matt Bosher
2019,ATL,3.0,REG,1,Barner,Kenjon,Kenjon,Special Teams,00-0030465,38,RB,BAR236353,PR,Kenjon Barner
2019,ATL,3.0,REG,1,Barner,Kenjon,Kenjon,Special Teams,00-0030465,38,RB,BAR236353,KR,Kenjon Barner
2019,ATL,3.0,REG,3,Gage,Russell,Russell,Offense,00-0034411,3,WR,GAG130654,WR,Russell Gage
2019,ATL,3.0,REG,1,Sanu,Mohamed,Mohamed,Offense,00-0029632,16,WR,SAN808447,WR,Mohamed Sanu
2019,ATL,3.0,REG,1,Matthews,Jacob,Jake,Offense,00-0031279,70,T,MAT565555,LT,Jake Matthews
2019,ATL,3.0,REG,2,Stocker,Lucas,Luke,Offense,00-0028042,35,TE,STO088140,TE,Luke Stocker
2019,ATL,3.0,REG,3,Barner,Kenjon,Kenjon,Offense,00-0030465,38,RB,BAR236353,RB,Kenjon Barner
2019,ATL,3.0,REG,2,Clayborn,Adrian,Adrian,Defense,00-0027958,94,DE,CLA770145,DE,Adrian Clayborn
2019,ATL,3.0,REG,1,Bailey,Allen,Allen,Defense,00-0028024,93,DE,BAI026169,DE,Allen Bailey
2019,ATL,3.0,REG,1,Beasley,Victor,Vic,Defense,00-0032240,51,OLB,BEA528276,DE,Vic Beasley
2019,ATL,3.0,REG,2,Ridley,Calvin,Calvin,Offense,00-0034837,0,WR,RID652384,WR,Calvin Ridley
2019,ATL,3.0,REG,1,Carpenter,James,James,Offense,00-0027963,77,G,CAR302544,LG,James Carpenter
2019,ATL,3.0,REG,2,Smith,Romarius,Ito,Offense,00-0034378,43,RB,SMI342780,RB,Ito Smith
2019,ATL,3.0,REG,1,McKinley,Takkarist,Takkarist,Defense,00-0033540,59,DE,MCK405174,DE,Takkarist McKinley
2019,ATL,3.0,REG,1,Davison,Tyeler,Tyeler,Defense,00-0031947,90,DT,DAV822084,DT,Tyeler Davison
2019,ATL,3.0,REG,2,Cominsky,John,John,Defense,00-0035265,79,DE,COM275428,DE,John Cominsky
2019,ATL,3.0,REG,2,Grace,Jermaine,Jermaine,Defense,00-0033242,48,OLB,GRA042360,LB,Jermaine Grace
2019,ATL,3.0,REG,2,Kazee,Damontae,Damontae,Defense,00-0033512,23,SS,KAZ186981,CB,Damontae Kazee
2019,ATL,3.0,REG,2,Wreh-Wilson,Blidi,Blidi,Defense,00-0030541,36,CB,WRE233874,CB,Blidi Wreh-Wilson
2019,ATL,3.0,REG,2,Neasman,Sharrod,Sharrod,Defense,00-0032592,35,CB,NEA752713,S,Sharrod Neasman
2019,ATL,3.0,REG,1,Jones,Quintorris,Julio,Offense,00-0027944,80,WR,JON640315,WR,Julio Jones
2019,ATL,3.0,REG,2,Schweitzer,Weston,Wes,Offense,00-0032432,71,G,SCH821050,C,Wes Schweitzer
2019,ATL,3.0,REG,1,Brown,Jamon,Jamon,Offense,00-0032244,66,G,BRO485991,RG,Jamon Brown
2019,ATL,3.0,REG,1,McGary,Kaleb,Kaleb,Offense,00-0035235,76,T,MCG037471,RT,Kaleb McGary
2019,ATL,3.0,REG,2,Crawford,Jack,Jack,Defense,00-0029627,69,DE,CRA660264,DT,Jack Crawford
2019,ATL,3.0,REG,1,Campbell,De'Vondre,De'Vondre,Defense,00-0032401,59,ILB,CAM227922,LB,De'Vondre Campbell
2019,ATL,3.0,REG,3,Riley,Duke,Duke,Defense,00-0033549,45,ILB,RIL146648,LB,Duke Riley
2019,ATL,3.0,REG,1,Bryant,Steven,Matt,Special Teams,00-0020578,3,K,BRY500226,K,Matt Bryant
2019,ATL,3.0,REG,2,Hardy,Justin,Justin,Offense,00-0031570,6,WR,HAR111877,WR,Justin Hardy
2019,ATL,3.0,REG,1,Mack,Alex,Alex,Offense,00-0026997,50,C,MAC273212,C,Alex Mack
2019,ATL,4.0,REG,2,Stocker,Lucas,Luke,Offense,00-0028042,35,TE,STO088140,TE,Luke Stocker
2019,ATL,4.0,REG,2,Crawford,Jack,Jack,Defense,00-0029627,69,DE,CRA660264,DT,Jack Crawford
2019,ATL,4.0,REG,1,Bailey,Allen,Allen,Defense,00-0028024,93,DE,BAI026169,DE,Allen Bailey
2019,ATL,4.0,REG,1,Beasley,Victor,Vic,Defense,00-0032240,51,OLB,BEA528276,DE,Vic Beasley
2019,ATL,4.0,REG,3,Riley,Duke,Duke,Defense,00-0033549,45,ILB,RIL146648,LB,Duke Riley
2019,ATL,4.0,REG,3,Sheffield,Kendall,Kendall,Defense,00-0035255,36,CB,SHE192172,CB,Kendall Sheffield
2019,ATL,4.0,REG,1,Neal,Keanu,Keanu,Defense,00-0032382,31,FS,NEA222964,S,Keanu Neal
2019,ATL,4.0,REG,2,Ishmael,Kemal,Kemal,Defense,00-0030427,36,SS,ISH415291,S,Kemal Ishmael
2019,ATL,4.0,REG,1,Bryant,Steven,Matt,Special Teams,00-0020578,3,K,BRY500226,K,Matt Bryant
2019,ATL,4.0,REG,2,Hardy,Justin,Justin,Offense,00-0031570,6,WR,HAR111877,WR,Justin Hardy
2019,ATL,4.0,REG,1,Mack,Alex,Alex,Offense,00-0026997,50,C,MAC273212,C,Alex Mack
2019,ATL,4.0,REG,2,Sambrailo,Tyler,Ty,Offense,00-0032147,70,T,SAM009394,RT,Ty Sambrailo
2019,ATL,4.0,REG,3,Graham,Jaeden,Jaeden,Offense,00-0034788,87,TE,GRA199272,TE,Jaeden Graham
2019,ATL,4.0,REG,3,Barner,Kenjon,Kenjon,Offense,00-0030465,38,RB,BAR236353,RB,Kenjon Barner
2019,ATL,4.0,REG,2,Hill,Brian,Brian,Offense,00-0033567,36,RB,HIL101853,RB,Brian Hill
2019,ATL,4.0,REG,1,Smith,Alton,Keith,Offense,00-0030968,40,FB,SMI449995,FB,Keith Smith
2019,ATL,4.0,REG,2,Clayborn,Adrian,Adrian,Defense,00-0027958,94,DE,CLA770145,DE,Adrian Clayborn
2019,ATL,4.0,REG,1,Jarrett,Grady,Grady,Defense,00-0031583,97,DT,JAR254349,DT,Grady Jarrett
2019,ATL,4.0,REG,2,Senat,Deadrin,Deadrin,Defense,00-0034363,56,DT,SEN026161,DT,Deadrin Senat
2019,ATL,4.0,REG,2,Oluokun,Foyesade,Foyesade,Defense,00-0034413,23,ILB,OLU474619,LB,Foyesade Oluokun
2019,ATL,4.0,REG,1,Jones,Deion,Deion,Defense,00-0032388,45,ILB,JON233279,LB,Deion Jones
2019,ATL,4.0,REG,1,Oliver,Muhammad,Isaiah,Defense,00-0034357,26,CB,OLI431868,CB,Isaiah Oliver
2019,ATL,4.0,REG,1,Barner,Kenjon,Kenjon,Special Teams,00-0030465,38,RB,BAR236353,PR,Kenjon Barner
2019,ATL,4.0,REG,1,Barner,Kenjon,Kenjon,Special Teams,00-0030465,38,RB,BAR236353,KR,Kenjon Barner
2019,ATL,4.0,REG,1,Jones,Quintorris,Julio,Offense,00-0027944,80,WR,JON640315,WR,Julio Jones
2019,ATL,4.0,REG,1,Carpenter,James,James,Offense,00-0027963,77,G,CAR302544,LG,James Carpenter
2019,ATL,4.0,REG,2,Schweitzer,Weston,Wes,Offense,00-0032432,71,G,SCH821050,C,Wes Schweitzer
2019,ATL,4.0,REG,1,Brown,Jamon,Jamon,Offense,00-0032244,66,G,BRO485991,RG,Jamon Brown
2019,ATL,4.0,REG,2,Schaub,Matt,Matt,Offense,00-0022787,8,QB,SCH085186,QB,Matt Schaub
2019,ATL,4.0,REG,2,Smith,Romarius,Ito,Offense,00-0034378,43,RB,SMI342780,RB,Ito Smith
2019,ATL,4.0,REG,3,Ollison,Qadree,Qadree,Offense,00-0035273,41,RB,OLL415291,RB,Qadree Ollison
2019,ATL,4.0,REG,1,Davison,Tyeler,Tyeler,Defense,00-0031947,90,DT,DAV822084,DT,Tyeler Davison
2019,ATL,4.0,REG,1,Campbell,De'Vondre,De'Vondre,Defense,00-0032401,59,ILB,CAM227922,LB,De'Vondre Campbell
2019,ATL,4.0,REG,2,Grace,Jermaine,Jermaine,Defense,00-0033242,48,OLB,GRA042360,LB,Jermaine Grace
2019,ATL,4.0,REG,2,Wreh-Wilson,Blidi,Blidi,Defense,00-0030541,36,CB,WRE233874,CB,Blidi Wreh-Wilson
2019,ATL,4.0,REG,3,Miller,Jordan,Jordan,Defense,00-0035285,32,CB,MIL373762,CB,Jordan Miller
2019,ATL,4.0,REG,2,Ridley,Calvin,Calvin,Offense,00-0034837,0,WR,RID652384,WR,Calvin Ridley
2019,ATL,4.0,REG,3,Gono,Matthew,Matt,Offense,00-0034140,73,T,GON205666,RT,Matt Gono
2019,ATL,4.0,REG,1,Hooper,Austin,Austin,Offense,00-0032392,81,TE,HOO570770,TE,Austin Hooper
2019,ATL,4.0,REG,1,Ryan,Matthew,Matt,Offense,00-0026143,2,QB,RYA238179,QB,Matt Ryan
2019,ATL,4.0,REG,1,Freeman,Devonta,Devonta,Offense,00-0031285,33,RB,FRE174508,RB,Devonta Freeman
2019,ATL,4.0,REG,1,McKinley,Takkarist,Takkarist,Defense,00-0033540,59,DE,MCK405174,DE,Takkarist McKinley
2019,ATL,4.0,REG,2,Cominsky,John,John,Defense,00-0035265,79,DE,COM275428,DE,John Cominsky
2019,ATL,4.0,REG,2,Kazee,Damontae,Damontae,Defense,00-0033512,23,SS,KAZ186981,CB,Damontae Kazee
2019,ATL,4.0,REG,1,Trufant,Desmond,Desmond,Defense,00-0030562,10,CB,TRU381665,CB,Desmond Trufant
2019,ATL,4.0,REG,1,Allen,Ricardo,Ricardo,Defense,00-0031181,37,SS,ALL641418,S,Ricardo Allen
2019,ATL,4.0,REG,2,Neasman,Sharrod,Sharrod,Defense,00-0032592,35,CB,NEA752713,S,Sharrod Neasman
2019,ATL,4.0,REG,1,Wile,Matt,Matt,Special Teams,00-0031876,4,P,WIL048868,H,Matt Wile
2019,ATL,4.0,REG,2,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,H,Matt Bosher
2019,ATL,4.0,REG,1,Wile,Matt,Matt,Special Teams,00-0031876,4,P,WIL048868,P,Matt Wile
2019,ATL,4.0,REG,2,Bosher,Matt,Matt,Special Teams,00-0028130,5,P,BOS219856,P,Matt Bosher
2019,ATL,4.0,REG,1,Harris,Josh,Josh,Special Teams,00-0028845,47,LS,HAR000002,LS,Josh Harris
2019,ATL,4.0,REG,3,Gage,Russell,Russell,Offense,00-0034411,3,WR,GAG130654,WR,Russell Gage
2019,ATL,4.0,REG,1,Sanu,Mohamed,Mohamed,Offense,00-0029632,16,WR,SAN808447,WR,Mohamed Sanu
