season,club_code,week,game_type,depth_team,last_name,first_name,football_name,formation,gsis_id,jersey_number,position,elias_id,depth_position,full_name
2022,ATL,1.0,REG,3,Bell,Quinton,Quinton,Defense,00-0035000,56,OLB,BEL528610,OLB,Quinton Bell
2022,ATL,1.0,REG,2,Dickerson,Matthew,Matt,Defense,00-0034657,93,DT,DIC281705,DL,Matt Dickerson
2022,ATL,1.0,REG,1,Carter,Lorenzo,Lorenzo,Defense,00-0034360,0,OLB,CAR716453,OLB,Lorenzo Carter
2022,ATL,1.0,REG,2,Bell,Quinton,Quinton,Defense,00-0035000,56,OLB,BEL528610,OLB,Quinton Bell
2022,ATL,1.0,REG,2,Kwiatkoski,Nicholas,Nick,Defense,00-0032773,53,ILB,KWI059326,LB,Nick Kwiatkoski
2022,ATL,1.0,REG,3,Ford,Michael,Mike,Defense,00-0034639,4,CB,FOR299028,CB,Mike Ford
2022,ATL,1.0,REG,1,Pinion,Bradley,Bradley,Special Teams,00-0032065,13,P,PIN501016,P,Bradley Pinion
2022,ATL,1.0,REG,1,McCullough,Liam,Liam,Special Teams,00-0036082,49,LS,MCC769873,LS,Liam McCullough
2022,ATL,1.0,REG,1,Pinion,Bradley,Bradley,Special Teams,00-0032065,13,P,PIN501016,H,Bradley Pinion
2022,ATL,2.0,REG,1,Pitts,Kyle,Kyle,Offense,00-0036970,8,TE,PIT516805,TE,Kyle Pitts
2022,ATL,2.0,REG,1,Wilkinson,Elijah,Elijah,Offense,00-0033676,65,G,WIL099353,LG,Elijah Wilkinson
2022,ATL,2.0,REG,1,Lindstrom,Christopher,Chris,Offense,00-0035630,63,G,LIN451080,RG,Chris Lindstrom
2022,ATL,2.0,REG,1,Hesse,Parker,Parker,Offense,00-0035572,43,TE,HES209145,TE,Parker Hesse
2022,ATL,2.0,REG,2,Williams,Damien,Damien,Offense,00-0030874,29,RB,WIL206455,RB,Damien Williams
2022,ATL,2.0,REG,3,Allgeier,Tyler,Tyler,Offense,00-0037263,25,RB,ALL702582,"
    ",Tyler Allgeier
2022,ATL,2.0,REG,1,Williams,Avery,Avery,Special Teams,00-0036950,26,RB,WIL145932,PR,Avery Williams
2022,ATL,2.0,REG,1,Williams,Avery,Avery,Special Teams,00-0036950,26,RB,WIL145932,KR,Avery Williams
2022,ATL,2.0,REG,1,Hodge,KhaDarel Lott,KhaDarel,Offense,00-0034854,12,WR,HOD250493,WR,KhaDarel Hodge
2022,ATL,2.0,REG,2,Firkser,Anthony,Anthony,Offense,00-0033455,86,TE,FIR355963,TE,Anthony Firkser
2022,ATL,2.0,REG,3,Franks,Feleipe,Feleipe,Offense,00-0036825,15,TE,FRA593646,TE,Feleipe Franks
2022,ATL,2.0,REG,1,Matthews,Jacob,Jake,Offense,00-0031279,70,T,MAT565555,LT,Jake Matthews
2022,ATL,2.0,REG,1,McGary,Kaleb,Kaleb,Offense,00-0035235,76,T,MCG037471,RT,Kaleb McGary
2022,ATL,2.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2022,ATL,2.0,REG,2,Edwards,Bryan,Bryan,Offense,00-0036365,11,WR,EDW157935,WR,Bryan Edwards
2022,ATL,2.0,REG,3,Bernhardt,Jared,Jared,Offense,00-0037580,83,WR,BER295498,WR,Jared Bernhardt
2022,ATL,2.0,REG,2,Horne,Timmy,Timmy,Defense,00-0037585,96,DT,HOR341124,DL,Timmy Horne
2022,ATL,2.0,REG,1,Graham,Ta'Quon,Ta'Quon,Defense,00-0036948,95,DE,GRA243423,DL,Ta'Quon Graham
2022,ATL,2.0,REG,1,Walker,Mykal,Mykal,Defense,00-0036300,32,ILB,WAL280175,LB,Mykal Walker
2022,ATL,2.0,REG,3,Andersen,Troy,Troy,Defense,00-0037810,44,ILB,AND032919,LB,Troy Andersen
2022,ATL,2.0,REG,2,Landman,Nate,Nate,Defense,00-0037587,53,ILB,LAN108404,LB,Nate Landman
2022,ATL,2.0,REG,3,Landman,Nate,Nate,Defense,00-0037587,53,ILB,LAN108404,LB,Nate Landman
2022,ATL,2.0,REG,2,Byrd,Damiere,Damiere,Offense,00-0031868,13,WR,BYR127180,WR,Damiere Byrd
2022,ATL,2.0,REG,3,London,Drake,Drake,Offense,00-0037238,5,WR,LON013463,WR,Drake London
2022,ATL,2.0,REG,1,Dalman,Drew,Drew,Offense,00-0036957,67,C,DAL530648,C,Drew Dalman
2022,ATL,2.0,REG,2,Gossett,Colby,Colby,Offense,00-0034165,66,G,GOS543220,RG,Colby Gossett
2022,ATL,2.0,REG,2,Ridder,Desmond,Desmond,Offense,00-0038122,19,QB,RID080474,QB,Desmond Ridder
2022,ATL,2.0,REG,1,Ogundeji,Adetokunbo,Adetokunbo,Defense,00-0036949,92,OLB,OGU424705,OLB,Adetokunbo Ogundeji
2022,ATL,2.0,REG,2,Ebiketie,Arnold,Arnold,Defense,00-0038116,17,OLB,EBI415291,OLB,Arnold Ebiketie
2022,ATL,2.0,REG,1,Evans,Rashaan,Rashaan,Defense,00-0034743,32,ILB,EVA617192,LB,Rashaan Evans
2022,ATL,2.0,REG,1,Terrell,A.J.,A.J.,Defense,00-0036285,24,CB,TER272956,CB,A.J. Terrell
2022,ATL,2.0,REG,2,Hall,Darren,Darren,Defense,00-0036956,30,CB,HAL251071,CB,Darren Hall
2022,ATL,2.0,REG,1,Grant,Richie,Richie,Defense,00-0036961,27,SS,GRA479686,S,Richie Grant
2022,ATL,2.0,REG,2,Marlowe,Dean,Dean,Defense,00-0031870,20,SS,MAR268763,S,Dean Marlowe
2022,ATL,2.0,REG,2,Hennessy,Matthew,Matt,Offense,00-0036295,76,C,HEN536731,C,Matt Hennessy
2022,ATL,2.0,REG,2,Ifedi,Germain,Germain,Offense,00-0032384,65,G,IFE136317,RT,Germain Ifedi
2022,ATL,2.0,REG,1,Smith,Alton,Keith,Offense,00-0030968,40,FB,SMI449995,FB,Keith Smith
2022,ATL,2.0,REG,1,Patterson,Cordarrelle,Cordarrelle,Offense,00-0030578,84,RB,PAT387075,RB,Cordarrelle Patterson
2022,ATL,2.0,REG,3,Smith,Alton,Keith,Offense,00-0030968,40,FB,SMI449995,RB,Keith Smith
2022,ATL,2.0,REG,2,Williams,Avery,Avery,Offense,00-0036950,26,RB,WIL145932,"
    ",Avery Williams
2022,ATL,2.0,REG,1,Mariota,Marcus,Marcus,Offense,00-0032268,0,QB,MAR186347,QB,Marcus Mariota
2022,ATL,2.0,REG,1,Koo,Younghoe,Younghoe,Special Teams,00-0033702,6,K,KOO012942,K,Younghoe Koo
2022,ATL,2.0,REG,1,Jarrett,Grady,Grady,Defense,00-0031583,97,DT,JAR254349,DL,Grady Jarrett
2022,ATL,2.0,REG,1,Rush,Anthony,Anthony,Defense,00-0035390,94,DT,RUS011491,DL,Anthony Rush
2022,ATL,2.0,REG,3,Malone,DeAngelo,DeAngelo,Defense,00-0037808,51,OLB,MAL647494,OLB,DeAngelo Malone
2022,ATL,2.0,REG,2,Harris,Erik,Erik,Defense,00-0032320,35,FS,HAR385656,S,Erik Harris
2022,ATL,2.0,REG,1,Hawkins,Jaylinn,Jaylinn,Defense,00-0036302,32,FS,HAW416901,S,Jaylinn Hawkins
2022,ATL,2.0,REG,2,Hall,Darren,Darren,Defense,00-0036956,30,CB,HAL251071,CB,Darren Hall
2022,ATL,2.0,REG,3,Alford,DeAundre,Dee,Defense,00-0037034,20,CB,FOR111115,CB,Dee Alford
2022,ATL,2.0,REG,1,Hayward,Casey,Casey,Defense,00-0029261,29,CB,HAY777816,CB,Casey Hayward
2022,ATL,2.0,REG,3,Bell,Quinton,Quinton,Defense,00-0035000,56,OLB,BEL528610,OLB,Quinton Bell
2022,ATL,2.0,REG,2,Dickerson,Matthew,Matt,Defense,00-0034657,93,DT,DIC281705,DL,Matt Dickerson
2022,ATL,2.0,REG,1,Carter,Lorenzo,Lorenzo,Defense,00-0034360,0,OLB,CAR716453,OLB,Lorenzo Carter
2022,ATL,2.0,REG,2,Bell,Quinton,Quinton,Defense,00-0035000,56,OLB,BEL528610,OLB,Quinton Bell
2022,ATL,2.0,REG,2,Kwiatkoski,Nicholas,Nick,Defense,00-0032773,53,ILB,KWI059326,LB,Nick Kwiatkoski
2022,ATL,2.0,REG,3,Ford,Michael,Mike,Defense,00-0034639,4,CB,FOR299028,CB,Mike Ford
2022,ATL,2.0,REG,1,Pinion,Bradley,Bradley,Special Teams,00-0032065,13,P,PIN501016,P,Bradley Pinion
2022,ATL,2.0,REG,1,McCullough,Liam,Liam,Special Teams,00-0036082,49,LS,MCC769873,LS,Liam McCullough
2022,ATL,2.0,REG,1,Pinion,Bradley,Bradley,Special Teams,00-0032065,13,P,PIN501016,H,Bradley Pinion
2022,ATL,2.0,REG,3,Franks,Feleipe,Feleipe,Offense,00-0036825,15,TE,FRA593646,QB,Feleipe Franks
2022,ATL,3.0,REG,1,Dalman,Drew,Drew,Offense,00-0036957,67,C,DAL530648,C,Drew Dalman
2022,ATL,3.0,REG,2,Hennessy,Matthew,Matt,Offense,00-0036295,76,C,HEN536731,C,Matt Hennessy
2022,ATL,3.0,REG,2,Gossett,Colby,Colby,Offense,00-0034165,66,G,GOS543220,RG,Colby Gossett
2022,ATL,3.0,REG,2,Ifedi,Germain,Germain,Offense,00-0032384,65,G,IFE136317,RT,Germain Ifedi
2022,ATL,3.0,REG,1,Smith,Alton,Keith,Offense,00-0030968,40,FB,SMI449995,FB,Keith Smith
2022,ATL,3.0,REG,1,Patterson,Cordarrelle,Cordarrelle,Offense,00-0030578,84,RB,PAT387075,RB,Cordarrelle Patterson
2022,ATL,3.0,REG,3,Williams,Avery,Avery,Offense,00-0036950,26,RB,WIL145932,RB,Avery Williams
2022,ATL,3.0,REG,1,Mariota,Marcus,Marcus,Offense,00-0032268,0,QB,MAR186347,QB,Marcus Mariota
2022,ATL,3.0,REG,1,Ogundeji,Adetokunbo,Adetokunbo,Defense,00-0036949,92,OLB,OGU424705,OLB,Adetokunbo Ogundeji
2022,ATL,3.0,REG,2,Ebiketie,Arnold,Arnold,Defense,00-0038116,17,OLB,EBI415291,OLB,Arnold Ebiketie
2022,ATL,3.0,REG,1,Jarrett,Grady,Grady,Defense,00-0031583,97,DT,JAR254349,DL,Grady Jarrett
2022,ATL,3.0,REG,1,Rush,Anthony,Anthony,Defense,00-0035390,94,DT,RUS011491,DL,Anthony Rush
2022,ATL,3.0,REG,2,Malone,DeAngelo,DeAngelo,Defense,00-0037808,51,OLB,MAL647494,OLB,DeAngelo Malone
2022,ATL,3.0,REG,1,Evans,Rashaan,Rashaan,Defense,00-0034743,32,ILB,EVA617192,ILB,Rashaan Evans
2022,ATL,3.0,REG,1,Walker,Mykal,Mykal,Defense,00-0036300,32,ILB,WAL280175,ILB,Mykal Walker
2022,ATL,3.0,REG,1,Terrell,A.J.,A.J.,Defense,00-0036285,24,CB,TER272956,CB,A.J. Terrell
2022,ATL,3.0,REG,2,Harris,Erik,Erik,Defense,00-0032320,35,FS,HAR385656,SS,Erik Harris
2022,ATL,3.0,REG,1,Hawkins,Jaylinn,Jaylinn,Defense,00-0036302,32,FS,HAW416901,FS,Jaylinn Hawkins
2022,ATL,3.0,REG,2,Marlowe,Dean,Dean,Defense,00-0031870,20,SS,MAR268763,FS,Dean Marlowe
2022,ATL,3.0,REG,2,Hall,Darren,Darren,Defense,00-0036956,30,CB,HAL251071,CB,Darren Hall
2022,ATL,3.0,REG,3,Alford,DeAundre,Dee,Defense,00-0037034,20,CB,FOR111115,CB,Dee Alford
2022,ATL,3.0,REG,1,Williams,Avery,Avery,Special Teams,00-0036950,26,RB,WIL145932,PR,Avery Williams
2022,ATL,3.0,REG,1,Patterson,Cordarrelle,Cordarrelle,Special Teams,00-0030578,84,RB,PAT387075,KR,Cordarrelle Patterson
2022,ATL,3.0,REG,2,Williams,Avery,Avery,Special Teams,00-0036950,26,RB,WIL145932,KR,Avery Williams
2022,ATL,3.0,REG,1,London,Drake,Drake,Offense,00-0037238,5,WR,LON013463,WR,Drake London
2022,ATL,3.0,REG,2,Hesse,Parker,Parker,Offense,00-0035572,43,TE,HES209145,TE,Parker Hesse
2022,ATL,3.0,REG,1,Lindstrom,Christopher,Chris,Offense,00-0035630,63,G,LIN451080,RG,Chris Lindstrom
2022,ATL,3.0,REG,2,Allgeier,Tyler,Tyler,Offense,00-0037263,25,RB,ALL702582,RB,Tyler Allgeier
2022,ATL,3.0,REG,2,Ridder,Desmond,Desmond,Offense,00-0038122,19,QB,RID080474,QB,Desmond Ridder
2022,ATL,3.0,REG,2,Ford,Michael,Mike,Defense,00-0034639,4,CB,FOR299028,CB,Mike Ford
2022,ATL,3.0,REG,1,Grant,Richie,Richie,Defense,00-0036961,27,SS,GRA479686,SS,Richie Grant
2022,ATL,3.0,REG,1,Koo,Younghoe,Younghoe,Special Teams,00-0033702,6,K,KOO012942,K,Younghoe Koo
2022,ATL,3.0,REG,1,Pinion,Bradley,Bradley,Special Teams,00-0032065,13,P,PIN501016,P,Bradley Pinion
2022,ATL,3.0,REG,1,Pinion,Bradley,Bradley,Special Teams,00-0032065,13,P,PIN501016,H,Bradley Pinion
2022,ATL,3.0,REG,2,Horne,Timmy,Timmy,Defense,00-0037585,96,DT,HOR341124,DL,Timmy Horne
2022,ATL,3.0,REG,2,Andersen,Troy,Troy,Defense,00-0037810,44,ILB,AND032919,ILB,Troy Andersen
2022,ATL,3.0,REG,3,Landman,Nate,Nate,Defense,00-0037587,53,ILB,LAN108404,ILB,Nate Landman
2022,ATL,3.0,REG,2,Edwards,Bryan,Bryan,Offense,00-0036365,11,WR,EDW157935,WR,Bryan Edwards
2022,ATL,3.0,REG,1,Pitts,Kyle,Kyle,Offense,00-0036970,8,TE,PIT516805,TE,Kyle Pitts
2022,ATL,3.0,REG,3,Firkser,Anthony,Anthony,Offense,00-0033455,86,TE,FIR355963,TE,Anthony Firkser
2022,ATL,3.0,REG,1,Wilkinson,Elijah,Elijah,Offense,00-0033676,65,G,WIL099353,LG,Elijah Wilkinson
2022,ATL,3.0,REG,1,McGary,Kaleb,Kaleb,Offense,00-0035235,76,T,MCG037471,RT,Kaleb McGary
2022,ATL,3.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2022,ATL,3.0,REG,1,Graham,Ta'Quon,Ta'Quon,Defense,00-0036948,95,DE,GRA243423,DL,Ta'Quon Graham
2022,ATL,3.0,REG,1,Carter,Lorenzo,Lorenzo,Defense,00-0034360,0,OLB,CAR716453,OLB,Lorenzo Carter
2022,ATL,3.0,REG,1,Hayward,Casey,Casey,Defense,00-0029261,29,CB,HAY777816,CB,Casey Hayward
2022,ATL,3.0,REG,1,McCullough,Liam,Liam,Special Teams,00-0036082,49,LS,MCC769873,LS,Liam McCullough
2022,ATL,3.0,REG,3,Bernhardt,Jared,Jared,Offense,00-0037580,83,WR,BER295498,WR,Jared Bernhardt
2022,ATL,3.0,REG,1,Matthews,Jacob,Jake,Offense,00-0031279,70,T,MAT565555,LT,Jake Matthews
2022,ATL,3.0,REG,2,Hodge,KhaDarel Lott,KhaDarel,Offense,00-0034854,12,WR,HOD250493,WR,KhaDarel Hodge
2022,ATL,4.0,REG,1,Mariota,Marcus,Marcus,Offense,00-0032268,0,QB,MAR186347,QB,Marcus Mariota
2022,ATL,4.0,REG,1,Graham,Ta'Quon,Ta'Quon,Defense,00-0036948,95,DE,GRA243423,DL,Ta'Quon Graham
2022,ATL,4.0,REG,1,Walker,Mykal,Mykal,Defense,00-0036300,32,ILB,WAL280175,ILB,Mykal Walker
2022,ATL,4.0,REG,1,Hayward,Casey,Casey,Defense,00-0029261,29,CB,HAY777816,CB,Casey Hayward
2022,ATL,4.0,REG,1,McCullough,Liam,Liam,Special Teams,00-0036082,49,LS,MCC769873,LS,Liam McCullough
2022,ATL,4.0,REG,3,Firkser,Anthony,Anthony,Offense,00-0033455,86,TE,FIR355963,TE,Anthony Firkser
2022,ATL,4.0,REG,1,McGary,Kaleb,Kaleb,Offense,00-0035235,76,T,MCG037471,RT,Kaleb McGary
2022,ATL,4.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2022,ATL,4.0,REG,2,Hodge,KhaDarel Lott,KhaDarel,Offense,00-0034854,12,WR,HOD250493,WR,KhaDarel Hodge
2022,ATL,4.0,REG,2,Bernhardt,Jared,Jared,Offense,00-0037580,83,WR,BER295498,WR,Jared Bernhardt
2022,ATL,4.0,REG,2,Hesse,Parker,Parker,Offense,00-0035572,43,TE,HES209145,TE,Parker Hesse
2022,ATL,4.0,REG,2,Edoga,Chuma,Chuma,Offense,00-0035698,71,T,EDO337482,LT,Chuma Edoga
2022,ATL,4.0,REG,1,Lindstrom,Christopher,Chris,Offense,00-0035630,63,G,LIN451080,RG,Chris Lindstrom
2022,ATL,4.0,REG,1,Williams,Avery,Avery,Special Teams,00-0036950,26,RB,WIL145932,PR,Avery Williams
2022,ATL,4.0,REG,1,Patterson,Cordarrelle,Cordarrelle,Special Teams,00-0030578,84,RB,PAT387075,KR,Cordarrelle Patterson
2022,ATL,4.0,REG,2,Williams,Avery,Avery,Special Teams,00-0036950,26,RB,WIL145932,KR,Avery Williams
2022,ATL,4.0,REG,3,Alford,DeAundre,Dee,Defense,00-0037034,20,CB,FOR111115,CB,Dee Alford
2022,ATL,4.0,REG,1,Gossett,Colby,Colby,Offense,00-0034165,66,G,GOS543220,LG,Colby Gossett
2022,ATL,4.0,REG,1,Dalman,Drew,Drew,Offense,00-0036957,67,C,DAL530648,C,Drew Dalman
2022,ATL,4.0,REG,2,Hennessy,Matthew,Matt,Offense,00-0036295,76,C,HEN536731,C,Matt Hennessy
2022,ATL,4.0,REG,2,Gossett,Colby,Colby,Offense,00-0034165,66,G,GOS543220,RG,Colby Gossett
2022,ATL,4.0,REG,2,Ifedi,Germain,Germain,Offense,00-0032384,65,G,IFE136317,RT,Germain Ifedi
2022,ATL,4.0,REG,1,Smith,Alton,Keith,Offense,00-0030968,40,FB,SMI449995,FB,Keith Smith
2022,ATL,4.0,REG,1,London,Drake,Drake,Offense,00-0037238,5,WR,LON013463,WR,Drake London
2022,ATL,4.0,REG,1,Pitts,Kyle,Kyle,Offense,00-0036970,8,TE,PIT516805,TE,Kyle Pitts
2022,ATL,4.0,REG,2,Ridder,Desmond,Desmond,Offense,00-0038122,19,QB,RID080474,QB,Desmond Ridder
2022,ATL,4.0,REG,2,Horne,Timmy,Timmy,Defense,00-0037585,96,DT,HOR341124,DL,Timmy Horne
2022,ATL,4.0,REG,1,Rush,Anthony,Anthony,Defense,00-0035390,94,DT,RUS011491,DL,Anthony Rush
2022,ATL,4.0,REG,2,Andersen,Troy,Troy,Defense,00-0037810,44,ILB,AND032919,ILB,Troy Andersen
2022,ATL,4.0,REG,3,Landman,Nate,Nate,Defense,00-0037587,53,ILB,LAN108404,ILB,Nate Landman
2022,ATL,4.0,REG,1,Hawkins,Jaylinn,Jaylinn,Defense,00-0036302,32,FS,HAW416901,FS,Jaylinn Hawkins
2022,ATL,4.0,REG,1,Koo,Younghoe,Younghoe,Special Teams,00-0033702,6,K,KOO012942,K,Younghoe Koo
2022,ATL,4.0,REG,3,Franks,Feleipe,Feleipe,Offense,00-0036825,15,TE,FRA593646,"
    ",Feleipe Franks
2022,ATL,4.0,REG,1,Matthews,Jacob,Jake,Offense,00-0031279,70,T,MAT565555,LT,Jake Matthews
2022,ATL,4.0,REG,2,Allgeier,Tyler,Tyler,Offense,00-0037263,25,RB,ALL702582,RB,Tyler Allgeier
2022,ATL,4.0,REG,2,Ford,Michael,Mike,Defense,00-0034639,4,CB,FOR299028,CB,Mike Ford
2022,ATL,4.0,REG,1,Grant,Richie,Richie,Defense,00-0036961,27,SS,GRA479686,SS,Richie Grant
2022,ATL,4.0,REG,1,Pinion,Bradley,Bradley,Special Teams,00-0032065,13,P,PIN501016,P,Bradley Pinion
2022,ATL,4.0,REG,1,Pinion,Bradley,Bradley,Special Teams,00-0032065,13,P,PIN501016,H,Bradley Pinion
2022,ATL,4.0,REG,1,Patterson,Cordarrelle,Cordarrelle,Offense,00-0030578,84,RB,PAT387075,RB,Cordarrelle Patterson
2022,ATL,4.0,REG,3,Williams,Avery,Avery,Offense,00-0036950,26,RB,WIL145932,RB,Avery Williams
2022,ATL,4.0,REG,1,Ogundeji,Adetokunbo,Adetokunbo,Defense,00-0036949,92,OLB,OGU424705,OLB,Adetokunbo Ogundeji
2022,ATL,4.0,REG,2,Ebiketie,Arnold,Arnold,Defense,00-0038116,17,OLB,EBI415291,OLB,Arnold Ebiketie
2022,ATL,4.0,REG,1,Jarrett,Grady,Grady,Defense,00-0031583,97,DT,JAR254349,DL,Grady Jarrett
2022,ATL,4.0,REG,2,Anderson,Abdullah,Abdullah,Defense,00-0034587,92,DT,AND036084,DL,Abdullah Anderson
2022,ATL,4.0,REG,1,Carter,Lorenzo,Lorenzo,Defense,00-0034360,0,OLB,CAR716453,OLB,Lorenzo Carter
2022,ATL,4.0,REG,2,Malone,DeAngelo,DeAngelo,Defense,00-0037808,51,OLB,MAL647494,OLB,DeAngelo Malone
